,ID,index,X,Y,depth,por,perm,ai,rho,Vc,E,Vs,G,log_perm,SS_perm,SS_por,SS_fraction,SS-Sh_perm,SS-Sh_por,SS-Sh_fraction,Sh-SS_perm,Sh-SS_por,Sh-SS_fraction,Sh_fraction,perm_w_ave,perm_h_ave,Sh_perm,Sh_por,dist_woc,SS+Sh-SS_fraction,dist_frac,area,cum_oil_1y,cum_oil_2y,cum_oil_3y,cum_water_1y,cum_water_2y,cum_water_3y,wc_1y,wc_2y,wc_3y
35,36.0,709.5,5875.0,7375.0,3055.199999999999,0.148112615,186.30178401983235,7180973.446947369,2.159686166033,3407.3989870499995,24.714017211764705,1674.8345428125,6.145608013277776,2.1664946909841847,236.1460613869812,0.17175282000000003,0.75,36.338212086051286,0.0721925,0.2,38.491911247723884,0.09719,0.05,0.0,19.610714107350773,943.273833274725,45.89559227406083,0.06034609309160166,16.950000000000273,0.8,1060.6601717798221,627114.8979118968,1058.4,1630.3,2013.2,864.57,2215.3,3862.4,0.44960139783771974,0.7025428709632119,0.6087111311401532
36,37.0,729.5,3625.0,8425.0,3057.61,0.1324134,96.2022609921071,7364011.637944445,2.21067250479,3322.7537753750003,25.292735940624997,1649.0553888888892,6.3343076408,1.8691103629556522,128.1164561003075,0.14719233333333334,0.6,16.589613083017095,0.06832666666666666,0.15,67.37578147788024,0.13539600000000002,0.25,0.0,10.126553788642855,306.16243014341705,46.19171242661468,0.0748835292020078,14.539999999999964,0.85,212.13203435596364,516239.94553547434,293.42,440.52,539.98,352.56,857.83,1448.8,0.5457754110034366,0.7745144626515628,0.6845827631525466
37,38.0,749.5,3975.0,2075.0,3056.43,0.113711,69.88755205014796,7478265.403,1.9192743062370003,4083.89826325,30.50511139666667,1687.6458848000002,5.0986349681875,1.7697126234266065,130.09803571135257,0.147598,0.25,37.75205218997451,0.08878376020442347,0.0,51.58646168398022,0.11783090909090908,0.55,0.2,7.356584426331364,436.5485686125434,44.95244598060345,0.060022500000000006,15.720000000000255,0.8,4030.5086527633225,2578085.3386581084,315.36,503.71,643.14,159.79,424.74,754.23,0.33629380195727665,0.584491506728436,0.5116445234049128
38,39.0,769.5,4625.0,4825.0,3050.370000000001,0.12739117,117.28697107027168,7294302.340450001,2.1489073468554993,3408.2459497777772,25.499712712666668,1696.7569596315789,6.148703207333335,1.9295612128390451,222.33115860390686,0.17137000000000002,0.4,36.33821208605128,0.07097368333333333,0.3,58.17681334297844,0.1251702166666667,0.3,0.0,12.345996954765436,616.9194346280801,45.1034561948343,0.06387112090848734,21.7800000000002,0.7,1626.3455967290593,703405.4868287127,980.56,1483.9,1801.8,255.67,855.01,1716.7,0.20681426595374647,0.5435303079769288,0.4390672732467418
39,40.0,789.5,1925.0,3375.0,3057.129999999999,0.128570625,97.23783831597504,7360022.603849998,1.9589339991214998,3717.5593151500007,27.371017884444445,1697.7358722352942,5.9946203764999995,1.920143712603808,143.69004957598602,0.1507776,0.5,37.83327726573322,0.0872812553511415,0.0,52.30969214110165,0.11761831250000002,0.4,0.1,10.235561927997372,674.6207059878426,44.6893667154138,0.061345,15.019999999999982,0.9,4560.838738653231,581011.8530162337,558.34,880.05,1098.1,557.05,1409.2,2426.1,0.49942172692959413,0.7259383572146594,0.6365931824803343
40,41.0,809.5,6225.0,8325.0,3058.300000000001,0.12777741999999997,104.84516529465574,7402700.9922222225,2.2708095389185,3378.704269052632,25.239175355,1686.9388746842105,6.32927128364706,1.9253082711829084,160.95929956852828,0.15515479999999998,0.5,36.338212086051286,0.07227808000000001,0.25,61.123849955515155,0.12852199999999997,0.25,0.0,11.036333188911133,651.9487619630731,44.73511911578487,0.05510932678425251,13.849999999999909,0.75,1979.8989873223336,1207910.6566551258,433.72,702.54,903.36,613.29,1420.6,2352.8,0.5857537177295346,0.7501974668488008,0.6721869744050889
41,42.0,829.5,3325.0,7375.0,3054.830000000001,0.1288845,95.02198560770987,7316053.318631578,1.9899454170084998,3839.6148903333337,26.86282778705882,1685.7097928333333,5.2610967401333335,1.9231547447064528,135.31139402890318,0.152522,0.5,37.53822750438385,0.07836528718817859,0.0,56.463305477762546,0.12267142857142857,0.35,0.15,10.002314274495776,709.5071296195657,50.6942111736092,0.06459,17.320000000000164,0.85,742.4621202458751,694989.5129449815,480.37,728.45,905.74,317.75,888.27,1599.1,0.3981230892597604,0.6969460053750305,0.5949672023443284
42,43.0,849.5,3775.0,9425.0,3059.7300000000014,0.14273766,157.4412360856881,7156038.626722222,2.106155147261,3646.401388058823,24.317711429444444,1652.820814,5.914099603999999,2.0943583111193367,206.96626520416564,0.16645880000000002,0.7,36.338212086051286,0.07158,0.2,52.97208025561869,0.119005,0.1,0.0,16.572761693230326,860.7178023620688,47.596817777071564,0.05881019920943087,12.420000000000073,0.7999999999999999,1025.3048327204936,625773.0966968369,596.68,944.82,1204.3,935.01,2161.6,3568.0,0.6104433664775509,0.778920830872594,0.6990949194660707
43,44.0,869.5,5325.0,5975.0,3050.9599999999996,0.14253427000000002,130.02957266010245,7226979.132666667,2.066175236603,3711.8957115000003,26.570556636,1727.1965842777781,6.055797586294117,2.037641079399153,154.99258587804198,0.15476502666666667,0.75,45.661315865,0.071045,0.1,61.46001110047316,0.12904000000000002,0.15,0.0,13.68732343790552,730.9487627808082,45.41129377045184,0.07710655699882252,21.190000000000055,0.9,318.19805153393276,582248.1084844219,839.38,1330.9,1666.8,271.82,846.32,1618.4,0.24461843052555793,0.538920470535262,0.4546533713200379
44,45.0,889.5,3475.0,3125.0,3054.2300000000014,0.12500841000000001,72.87515901509835,7373402.310157893,1.968645826232,3987.513351352941,28.24494500944444,1662.523746333333,5.178828933894736,1.8138715378925223,115.12622383655041,0.1426425666666667,0.3,37.13422524967104,0.09065321296135864,0.0,60.33428047834882,0.13031025454545456,0.55,0.15,7.671069370010352,527.4544456655915,34.356250673609196,0.07030000000000002,17.920000000000073,0.8500000000000001,3641.5999231107185,535872.144249336,318.66,494.5,618.01,195.85,537.06,962.24,0.38065343725097667,0.6599168358959481,0.5677182123723004
45,46.0,909.5,2375.0,8825.0,3059.839999999999,0.11977540999999998,72.69563861831539,7395368.775450001,1.9196963967094998,3990.183140666666,28.31440716222222,1704.3277170000001,5.622408838578946,1.809646439826912,123.96764193160777,0.14722875999999996,0.25,38.9207273360256,0.09241190831475077,0.0,59.08775780440458,0.12329479166666668,0.6,0.15,7.652172486138461,545.0883649120882,41.67382301847126,0.059942300000000004,12.309999999999945,0.85,388.908729652601,2578085.3386581084,226.19,361.43,470.12,285.85,690.27,1153.9,0.5582571674087963,0.749397768965645,0.6753051580476562
46,47.0,929.5,2575.0,6925.0,3055.169999999999,0.12813073,110.19170343930193,7320393.660277778,2.1036789092650006,3382.192468125,26.872342254444444,1710.651599294118,6.1172771645,1.959748677559984,175.0115657111481,0.1603211111111111,0.45,40.84347110302564,0.08555,0.1,68.82915583890222,0.1333124333333333,0.3,0.15,11.599126677821259,722.5210538554421,44.6893667154138,0.04958333333333333,16.980000000000018,0.75,1590.990257669732,644115.1720130648,568.88,910.81,1136.3,359.61,998.41,1787.4,0.38730627147303687,0.6513515442578488,0.5648498567537933
47,48.0,949.5,6275.0,6725.0,3054.0199999999986,0.13773192999999997,134.12065159069175,7223037.7880526325,2.205094749783,3226.7169169473686,24.346799257999997,1684.528577529412,5.7644667516111125,2.0348173082224994,182.0347575740652,0.16216143076923076,0.65,37.239958459538464,0.0698475,0.2,55.66711650427783,0.12238333333333333,0.15,0.0,14.117963325335973,796.9765460325536,45.25443624763847,0.06462130201155869,18.13000000000011,0.8,883.8834764831861,496429.30934152217,804.97,1219.9,1500.0,412.34,1195.7,2209.9,0.3387304794998809,0.6537315674836642,0.5481376781678364
